content,sentiment_value
"@SQLBek My liver is elated that isn't us",0.58
"A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better \xf0\x9f\x98\x82\xf0\x9f\x98\x85 #optimism",0.438
"@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..",0.229
"I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult",0.417
"At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at",0.38
"My ukulele bag has fallen apart. \xf0\x9f\x98\x90 WELLL AT LEAST my life hasn't yet!! #Joys\\n\\n#quote  #problemsolving #behappy",0.36
"Watch this amazing live.ly broadcast by @brooke_bridges  #musically",0.655
"A cheerful heart is an unending banquet.-\xc2\xa0Proverbs (Mishle) 15:16",0.48
"You have to find a way to top yourself. #glee",0.396
"Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals",0.46
"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck",0.123
"only time I am ever cheering for you Johnny",0.34
"#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! \xf0\x9f\x99\x8c",0.896
"#Sports Top seed Johnson chases double delight at Tour Championship",0.458
"@soboleskih Okay this is hilarious",0.65
"Watch this amazing live.ly broadcast by @footballrocks123456  #musically",0.562
"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism",0.384
"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",0.52
"I am so happy I have come across @HilltopBindery notebooks! #handmade would love to talk to you! #musthave #want #need #happy #amazing \xf0\x9f\x93\x96\xf0\x9f\x96\x8b",0.812
"@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people",0.604
"#ukedchat A4 Just go outside (or to the gym hall) and play! \\n #education  #learning",0.688
"Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365",0.68
"@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card",0.417
"This meth documentary is exhilarating",0.339
"Batman the animated series is a gift from the 90s animation gods",0.56
"I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.",0.375
"I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO",0.562
"@Tweetermeyer The animated version was better",0.088
"@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @grimmers @fionaradio @TinaDaheley",0.66
"@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another",0.25
"@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.",0.66
"Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship",0.625
"@BrianaBanksxoxo I send ya a few #playful nibbles \xf0\x9f\x98\x89",0.7
"@NHLstoreNYC  cheering for @TeamNA_WCH and @HC_Men",0.66
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n#funny #pun #punny #lol #hilarious",0.688
"@readanerd cheer up chuck\xf0\x9f\x98\x98",0.24
"So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free",0.625
"LOVE LOVE LOVE #smile #fun #relaxationiskey",0.74
"Look at us, smiling in the photograph\xe2\x99\xaa You can see the secrets behind the fake smiles\xe2\x99\xaa (*\xe3\x83\xbb\xcf\x89\xe3\x83\xbb*) (\xc2\xa9FACT\xe3\x80\x8ca fact of life\xe3\x80\x8d)",0.458
"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",0.32
"Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....",0.396
"If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9",0.625
"@ashleynwinters I don't like the statement but I love the optimism",0.48
"@mywrldsbl I can be your wolf if you want. Hihi~ ",0.375
"Be content .... Life is too short. ",0.354
"@hoemanda69 wtf is tenacious and jubilant",0.312
"Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!",0.82
"@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking",0.34
"Be happy not because everything is good, but because you can see the good side of everything. #optimism",0.46
"@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol",0.72
"For what a beautiful day. ",0.64
"Eve, Izzy, and Paige cheerfully sing songs together.",0.673
"All i want to do is to be successful, be cheerful and to be happy with @DominicHussein",0.491
"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious",0.646
"My ukulele bag has fallen apart. \xef\x98\x90 WELLL AT LEAST my life hasn't yet!! #Joys\\n\\n#quote  #problemsolving #behappy",0.304
"Life izn't about pleasing each others...\xf0\x9f\x98\x95\\n\\n #hell #with ",0.154
"A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom",0.292
"@DavuuWart this is hilarious !!",0.82
"@Bluebelle89 @lsmith855 liking the optimism",0.54
"I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived",0.708
"No, just tweet pictures of four fictional characters who describe you. One should be an animated character. @sunshinessp411",0.271
"Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb",0.75
"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",0.423
"Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts",0.423
"don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.",0.292
"@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless",0.625
"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.",0.292
"As the birds begin to chirp, I try to sleep. #Jetlag",0.12
"@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! \xf0\x9f\x98\x8a",0.558
"What an exhilarating last minute of overtime #WCH2016",0.68
"@joemrusso happy birthdayyyyyy pretty. Miss you!",0.688
"It's hard to not cheer for team North America since US got taken out.",0.375
"At the end of the day you gotta be #happy for you.",0.6
"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! \xf0\x9f\x98\x8a\xf0\x9f\x92\x95",0.938
"Val reminds me of one of the cheerful witches that looks after Aurora in Disney\xe2\x80\x99s Sleeping Beauty. #GBBO",0.521
"don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass",0.354
"@1xfly you sir are hilarious",0.602
"@madisenrb she's so sweet &amp; playful \xf0\x9f\x98\x8d",0.771
"Best quote from a 7 in German - Almost #happy",0.333
"When you wake up from a dream laughing at something stupid, and that makes you laugh more ",0.708
"You must be knowing #blithe means (adj.)  Happy, cheerful.",0.583
"I really love the customer service @LifeProof they're always so nice, helpful and cheerful !",0.808
"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",0.271
"@JamieNicks_ it makes complete sense and i'm elated to hear this :]",0.688
"Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...",0.562
"@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter",0.667
"@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb",0.804
"Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically",0.5
"@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \\nGA\xf0\x9f\x99\x8b Have a joyful day",0.68
"@ByeKandace can't cheer for a jigaboo",0.146
"@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple",0.475
"Too fucking playful",0.227
"#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter!  #cleverpeople",0.78
"@Steeeevie_ breezy luvvvv",0.56
"@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?",0.46
"@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.",0.76
"@Matalan when the lady in Xmas dept answers your call as 'hello mrs Xmas' yep true story #winning #Xmas #cheer #goodcustomerservice \xe2\x9d\xa4 \xf0\x9f\x93\x9e\xf0\x9f\x91\x8d\xf0\x9f\x98\x8a",0.74
"Your #smile is a messenger of your good will.",0.604
"We have been a better second half team this season. So there's that. ",0.2
"@chenaidavid easy, breezy, beautiful rasta mon",0.44
"@Nick_Offerman I'll be there!! Can't wait for all the #mirth!",0.646
"@p_dortch7 I make sacrifices to make you happy",0.18
"@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much",0.458
"Of cheerfulness, or a good temper - the more it is spent, the more of it remains.",0.56
"@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile",0.704
"Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable",0.58
"Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday #breezy",0.25
"@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist",0.458
"@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage",0.292
"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",0.292
"@B4caferacer I see things in  the clouds that others can't see so I can #elate",0.625
"It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ",0.58
"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",0.167
"love to play underlord while listening to cheery anime music",0.54
"The book that can start improving your relationship tonight.  Taking you on a journey of #fun, #laughter, #romance and #metaphysics.  htt\xe2\x80\xa6",0.509
"Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste",0.229
"that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.",0.469
"Food that gets delivered \xf0\x9f\x98\x8d\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb  ",0.729
"@finkowska @PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double negative.",0.375
"Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion",0.167
"tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo",0.657
"These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d",0.688
"Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go",0.385
"@niceoneWern @Alotta_Pain the gleesome threesome",0.32
"@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet",0.604
"Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday ",0.25
"@_haye_ optimism is he'll lose, that's actually a compromise :P",0.346
"@LeBatardShow #heyday Race war 2016",0.292
"@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. ",0.479
"Watching football matches without commentary is something that I rejoice, found a transmission of City\xe2\x80\x99s match like that today, joyful.",0.688
"will i ever get the nerve to quit the restaurant ??? find out tonite on glee!",0.396
"Happy #internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling. \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xe2\x9d\xa4\xef\xb8\x8f",0.78
"*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*",0.604
"I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me",0.5
"@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny",0.245
"I love this hearty negro laugh jade and @XavierDLeau let out re:lochte \xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.769
"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.",0.327
"Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl",0.562
"@DipstickDipper \\n'It's alright!' She said cheerfully trying to make the moment fun",0.458
"Watch this amazing live.ly broadcast by @maisiev #lively #musically",0.542
"TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #\xd8\xa7\xd9\x84\xd8\xae\xd9\x81\xd8\xac\xd9\x8a",0.769
"Cover it up with a smile, maybe it'll get better",0.375
"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism",0.462
"Hannah: 'This week on Survivor: Find out who is more buoyant. Gen X or Millenials!' #survivor",0.52
"The #most wasteful day is a #day without ",0.12
"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote",0.385
"@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways",0.625
"It's so breezy I love it \xf0\x9f\x8c\xac\xef\xb8\x8f\xf0\x9f\x8d\x83\xf0\x9f\x92\x9b",0.646
"Omg I'm outside making beats with garageband and some little birds  decided to chirp along \xef\xbc\x88\xe2\x89\xa7\xe2\x88\x87\xe2\x89\xa6\xef\xbc\x89",0.62
"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",0.396
"Lord Jesus, I don\xe2\x80\x99t want to be in prison. I want to be free. Entice my heart with the beauty of Your truth &amp; allow me to rejoice in it. Amen",0.288
"Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #",0.827
"Melissa Benoist and Grant Gustin HAVE to do a musical crossover episode! #glee origins #arrowverse",0.646
"So happy my next class is canceled bc..im od tired \xf0\x9f\x98\xad",0.583
"A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS",0.667
"The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \\nZephaniah 3:17 KJV",0.544
"Be happy not because everything is good, but because you can see the good side of everything ",0.627
"Happy Birthday @Brooke56_56 #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer",0.688
"Method into thin out assault corridor thine liveliness: cHd",0.32
"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",0.33
"@daveweigel a laurel and hearty handshake",0.458
"@LethbridgeCity I love how playful you guys are becoming -- both on- and offline! \xf0\x9f\x9a\x97 \xf0\x9f\x9a\x95 \xf0\x9f\x9a\x99 #beepbeep",0.673
"Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh",0.4
"A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious",0.52
"Somebody who has braved the storm is brewing. #cheerful",0.46
"Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh",0.479
"A 'non-permissive environment' is also called a 'battleground' - #MilSpeak ",0.271
"Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life",0.417
"it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish",0.48
"I see I'll be hovering over the block button today with much glee.",0.4
"@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer",0.74
"@Zerfash \xe2\x80\x94 can't wait.' She said cheerfully and grinned.",0.771
"We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations",0.5
"A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over",0.4
"@Corsair those sparkling looks like a gay vampire \xf0\x9f\x98\x81",0.48
"@Somong_MGMT We need 2 bust up the elites in DC, we need jobs 4 all, we need to clean up the blithe in inner Cities, rebuild housing...cont2",0.3
"[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\\nMom: Shh!\\nBaby: I want ISIS!\\nWest Indian woman: She wants what?\\nMom: *Ices*.",0.521
"Pain in both your hips during squats is a sign of youthfulness and being spry right? \xf0\x9f\xa4\x90\xf0\x9f\xa4\x90\xf0\x9f\xa4\x90\xf0\x9f\xa4\x90",0.167
"Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran",0.72
"ninaturner: Mine too. With what is happening in country, I needed this moment of levity bernblade LisaVikingstad",0.271
"@rheafraserx took them an awfy long time to spot their goal was disallowed \xe2\x98\xba\xef\xb8\x8f #pleasing",0.292
"Do what makes you successful and #happy now and forever",0.562
"hilarity ensues",0.542
"Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ",0.522
"Stack up with porthole under way heyday through worthy of faith bull's-eye transportation services: moM",0.32
"@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!",0.7
"It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting",0.86
"Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus",0.583
"@BattleSmitten \\n\\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so \xe2\x9e\xa4",0.521
"i fix a clever ritual to make you feel frolicsome",0.48
"@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.",0.44
"@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.",0.36
"@ErinAndrews I \xe2\x9d\xa4\xef\xb8\x8fyou on DWTS You make my night every show! \xf0\x9f\x98\x98 ",0.8
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",0.08
"I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!",0.62
"@tunaeP_ cheer up\xe2\x98\xba\xef\xb8\x8f",0.42
"Her charm is liveliness but this is also her weakness.",0.271
"@Girlandlurchers Yep, peeps on here always out to cheer others up! I'm fine, drooling at GBBO x",0.62
"Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam",0.74
"@beautyfulli_ami that guy in the back of your picture is hilarious",0.625
"Like I said \xe2\x9e\xa1 there's plenty of cheddar in the cheese to go around! For everyone. \xe2\x98\xba #smile",0.583
"@MacDsmash you should get some @SSB_Swedish delight",0.404
"@wenniss are you cheering for team Sweden today or team North American?",0.352
"The Quarterback' wrecks me every time.. ",0.26
"It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.792
"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",0.537
"Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = !",0.405
"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",0.583
"Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;)",0.875
"The smell of freshly cut grass didn't even cheer me up...boy oh boy",0.229
"Smile at people and see what happens.  I think you'll be surprised #smile more #surprisepeople #influenceinternational",0.729
"And the weathers so breezy, man why can't life always be this easy?",0.5
"Accept the challenges so that you can literally even feel the exhilaration of victory.' -- George S. Patton \xf0\x9f\x90\xb6",0.4
"Dehydrated, exhausted, stressed but still blessed. ",0.337
"Fee otherwise tricks: palm oil delegation mt jaunty resident: TZxCHLdAQ",0.269
"i animated a little thing i might post it tomorrow since itll be a Good Thursday.. nice...",0.6
"smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.",0.625
"And the weather so breezy, man why can't life always be this easy",0.562
"@faithstrust @TheeCurrentYear imagine being this stupid for trying to chirp because of some racist prick.",0.154
".@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'",0.22
"@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.",0.1
"You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.",0.562
"Some People hate nothing more than a happy confident person. Never mind #happy #confident",0.34
"I'm just still . So happy .\\nA blast",0.917
"@LostGermain ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.",0.442
"I just really enjoy bright colors, like the colors you would see downtown Miami",0.729
"I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom",0.729
"Be happy not because everything is good, but because you can see the good side of everything  #optimism",0.646
"@SteveStratford9 @PaulTowheyJr @ClassicDrWho @BBC @bbcdoctorwho all those will get animated IMO. Companion changes/Monsters/Classics.",0.292
"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",0.4
"Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\\n #tears  #moretears",0.5
"For what a beautiful day. #elated",0.854
"Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically",0.6
"Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.",0.28
"Watch this amazing live.ly broadcast by @its.finfin  #musically",0.458
"@Cherie_Fitz it's being extremely playful",0.52
"Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.",0.4
"@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too",0.333
"WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy &amp; u don't deserve that ass",0.058
"@TampaBayRay I cried with laughter.",0.66
"@LiamJamesVernon love the optimism!! BLUE MOON!",0.72
"Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political \xf0\x9f\x92\xa4.",0.3
"Gen 8:21 NIV\xe2\x80\x94The Lord smelled the pleasing aroma and said in his heart: \xe2\x80\x9cNever again will I\xe2\x80\xa6 lifelong depravity",0.292
"@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor",0.09
"@bruins_514 @gorddownie @thehipdotcom It would be #TragicallyHip if they can #help @TOYSFORASMILE make #hospitalized  #sick #kids #smile \xf0\x9f\x98\x8a\xe2\x9c\x8c\xe2\x9d\xa4",0.519
"Your lion's heart\\nWill protect you under stormy skies\\nAnd I will always be listening for your laughter and your tears",0.458
"@iyaycruz lets see chirp",0.231
"noah fence but i want a harley quinn or blake lively layout",0.207
"@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!",0.6
"@7we4k LordDerply for it. It's like yugioh for animated shows!",0.438
"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",0.604
"@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees",0.32
"#PeaceIsPossible when both party accept one another and rejoice together after #OndoGuber,Nov26. @JciOndokingdom @cuttie_dove @Lekibeat",0.417
"While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...",0.62
"@aradsliff don't know I'm from nj we are the worst on purpose. #laughter",0.462
"Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:",0.68
"@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile",0.396
"And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.",0.688
"what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff",0.312
"@ardit_haliti I'm so gutted. I loved her cheery disposition.",0.5
"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.",0.333
"May the optimism of tomorrow be your foundation for today.",0.54
"@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !",0.5
"Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically",0.481
"The people that call in to POV on KX4 make my night. ",0.48
"Watch this amazing live.ly broadcast by @kelli.peterson #lively #musically.   Come WATCH",0.52
"@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P",0.292
"It's Thursday which means it's Grey's day #TGIT #rejoice",0.56
"#MeogysDailyVocabEnhancment Elation: quality or state of being elated; feeling or state of great joy or pride",0.375
"Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ?  #missyou",0.365
"#PiersGough on thoroughly lively and imaginative developers\xe2\x80\x94\xe2\x80\x9cSager have always challenged us to do better and do better.\xe2\x80\x9d @IslingtonSq",0.34
"Accept the challenges, So that you may feel the exhilaration of victory.\\n\\nTOMIHO IpaglabanMo TapingDay2",0.521
"To give cheerfully.",0.442
"\xe2\x80\x9cDon\xe2\x80\x99t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12",0.433
"What a #lively #lovely #shower \xf0\x9f\x98\x87 ..",0.82
"With that draw, the scum must be rubbing their hands with glee! Typical draw for the Woolwich lot!!! #jammygunnerscum",0.292
"@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless",0.917
"#smile every morning to a positive head start with your #clients relations",0.562
"@jimadair3 Guitar shop owners everywhere rejoice",0.667
"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",0.458
"@FoRDaYS14 \xf0\x9f\x98\xb3 chewing what?  #arcdental #turlock",0.352
"Top seed Johnson chases double delight at Tour Championship",0.417
"@ChrisLoesch @DLoesch Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.",0.312
"The Quarterback' wrecks me every time.. #glee",0.4
"@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \\n\\nSam. X",0.48
"Tomorrow, is the FIRST DAY OF \xf0\x9f\x8d\x82\xf0\x9f\x8d\x82FALL\xf0\x9f\x8d\x81\xf0\x9f\x8d\x81and I'm elated!!!!!",0.9
"For a moment I found myself smiling",0.54
"I like talking to someone who makes me laugh, laughter is the best medicine",0.646
"@julwhite chirp chirp! :)",0.519
"On my way rejoicing, to the pulpit @ Park City Baptist Church, Surrey BC. for Midweek Service.",0.654
"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",0.245
"@RayGemini I've got 8 coming back this week. It's so joyous isn't it haha",0.646
"@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again)",0.854
"@reinervshunter you got this\xf0\x9f\x92\x99 #staystrong #smile #yourebeautiful",0.729
"But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.",0.28
"Sometimes I get to sit back and be proud of myself for pleasing Him so well.",0.38
"Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN",0.542
"@715d1\\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!",0.688
"tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo",0.56
"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !",0.667
"The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear",0.646
"I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot",0.08
